Num_ordine,Linea_Num_Ordine,ID_Prodotto,ID_Rivenditore,Quant,Prezzo_Unitario,Totale_Vendita,Costo_Totale
SO61209,6,361,594,5,1376.99,6884.95,6259.9100
SO61209,7,591,594,2,338.99,677.98,616.4400
SO61209,8,590,594,1,461.69,461.69,419.7800
SO61209,9,490,594,1,32.39,32.39,41.5700
SO61209,10,363,594,3,1376.99,4130.97,3755.9400
SO61209,11,357,594,2,1391.99,2783.98,2531.2400
SO61209,12,355,594,5,1391.99,6959.95,6328.1000
SO61209,13,476,594,5,41.99,209.95,130.8800
SO61209,14,599,594,2,323.99,647.98,589.1600
SO61209,15,594,594,2,338.99,677.98,616.4400
SO61209,16,474,594,4,41.99,167.96,104.7100
SO61209,17,589,594,1,461.69,461.69,419.7800
SO61209,18,472,594,6,38.10,228.60,142.4900
SO61209,19,222,594,1,20.99,20.99,13.0900
SO61209,20,596,594,2,323.99,647.98,589.1600
SO61209,21,512,594,1,218.45,218.45,199.3800
SO61209,22,475,594,2,41.99,83.98,52.3500
SO61209,23,359,594,1,1376.99,1376.99,1251.9800
SO61209,24,593,594,2,338.99,677.98,616.4400
SO61210,1,471,523,8,38.10,304.80,189.9900
SO61210,2,390,523,1,672.29,672.29,713.0800
SO61210,3,217,523,5,20.99,104.95,65.4300
SO61210,4,483,523,2,72.00,144.00,89.7600
SO61210,5,491,523,11,31.31,344.41,457.3000
SO61210,6,545,523,2,24.29,48.58,35.9600
SO61210,7,581,523,2,1020.59,2041.18,2165.0200
SO61210,8,488,523,9,32.39,291.51,374.1500
SO61210,9,374,523,1,1466.01,1466.01,1554.9500
SO61210,10,487,523,2,32.99,65.98,41.1300
SO61210,11,472,523,4,38.10,152.40,95.0000
SO61210,12,606,523,2,323.99,647.98,687.3000
SO61210,13,231,523,4,29.99,119.96,153.9700
SO61210,14,287,523,1,202.33,202.33,204.6300
SO61210,15,382,523,2,672.29,1344.58,1426.1600
SO61210,16,490,523,1,32.39,32.39,41.5700
SO61210,17,484,523,3,4.77,14.31,8.9200
SO61210,18,222,523,7,20.99,146.93,91.6000
SO61210,19,465,523,5,14.69,73.45,45.8000
SO61210,20,463,523,6,14.69,88.14,54.9600
SO61210,21,477,523,7,2.99,20.93,13.0600
SO61210,22,214,523,6,20.99,125.94,78.5200
SO61210,23,580,523,4,1020.59,4082.36,4330.0400
SO61210,24,434,523,2,356.90,713.80,721.8900
SO61210,25,225,523,5,5.39,26.95,34.6100
SO61210,26,605,523,4,323.99,1295.96,1374.6000
SO61210,27,234,523,8,29.99,239.92,307.9400
SO61211,1,511,437,1,218.45,218.45,199.3800
SO61211,2,593,437,2,338.99,677.98,616.4400
SO61211,3,532,437,3,149.87,449.61,410.3600
SO61211,4,595,437,2,338.99,677.98,616.4400
SO61211,5,599,437,2,323.99,647.98,589.1600
SO61211,6,476,437,23,38.49,885.27,602.0500
SO61211,7,587,437,1,461.69,461.69,419.7800
SO61211,8,588,437,4,461.69,1846.76,1679.1100
SO61211,9,363,437,2,1376.99,2753.98,2503.9600
SO61211,10,475,437,1,41.99,41.99,26.1800
SO61211,11,600,437,2,323.99,647.98,589.1600
SO61211,12,400,437,1,37.15,37.15,27.4900
SO61211,13,355,437,1,1391.99,1391.99,1265.6200
SO61211,14,598,437,3,323.99,971.97,883.7400
SO61211,15,589,437,2,461.69,923.38,839.5600
SO61211,16,512,437,1,218.45,218.45,199.3800
SO61211,17,597,437,1,323.99,323.99,294.5800
SO61211,18,474,437,9,41.99,377.91,235.5900
SO61211,19,357,437,5,1391.99,6959.95,6328.1000
SO61211,20,524,437,1,158.43,158.43,144.5900
SO61211,21,353,437,2,1391.99,2783.98,2531.2400
SO61212,1,579,95,1,728.91,728.91,755.1500
SO61212,2,564,95,1,1430.44,1430.44,1481.9400
SO61212,3,560,95,1,728.91,728.91,755.1500
SO61212,4,576,95,2,1430.44,2860.88,2963.8800
SO61212,5,586,95,1,445.41,445.41,461.4400
SO61212,6,561,95,1,1430.44,1430.44,1481.9400
SO61212,7,572,95,1,445.41,445.41,461.4400
SO61213,1,606,253,6,323.99,1943.94,2061.9000
SO61213,2,374,253,2,1466.01,2932.02,3109.9000
SO61213,3,382,253,1,672.29,672.29,713.0800
SO61213,4,390,253,3,672.29,2016.87,2139.2400
SO61214,1,606,286,1,323.99,323.99,343.6500
SO61214,2,382,286,1,672.29,672.29,713.0800
SO61214,3,390,286,2,672.29,1344.58,1426.1600
SO61214,4,605,286,1,323.99,323.99,343.6500
SO61214,5,580,286,1,1020.59,1020.59,1082.5100
SO61214,6,583,286,1,1020.59,1020.59,1082.5100
SO61215,1,481,480,2,5.39,10.78,6.7200
SO61215,2,482,480,13,5.21,67.73,43.7100
SO61215,3,471,480,2,38.10,76.20,47.5000
SO61215,4,583,480,2,1020.59,2041.18,2165.0200
SO61215,5,605,480,2,323.99,647.98,687.3000
SO61216,1,592,355,2,338.99,677.98,616.4400
SO61216,2,234,355,6,29.99,179.94,230.9500
SO61216,3,353,355,1,1391.99,1391.99,1265.6200
SO61216,4,588,355,3,461.69,1385.07,1259.3400
SO61216,5,471,355,2,38.10,76.20,47.5000
SO61216,6,475,355,5,41.99,209.95,130.8800
SO61216,7,596,355,1,323.99,323.99,294.5800
SO61216,8,524,355,1,158.43,158.43,144.5900
SO61216,9,532,355,1,149.87,149.87,136.7900
SO61216,10,474,355,9,41.99,377.91,235.5900
SO61216,11,477,355,4,2.99,11.96,7.4700
SO61216,12,511,355,1,218.45,218.45,199.3800
SO61216,13,357,355,3,1391.99,4175.97,3796.8600
SO61216,14,483,355,6,72.00,432.00,269.2800
SO61216,15,544,355,2,48.59,97.18,71.9200
SO61216,16,225,355,2,5.39,10.78,13.8400
SO61216,17,490,355,3,32.39,97.17,124.7200
SO61216,18,363,355,2,1376.99,2753.98,2503.9600
SO61216,19,587,355,3,461.69,1385.07,1259.3400
SO61216,20,361,355,2,1376.99,2753.98,2503.9600
SO61216,21,491,355,6,32.39,194.34,249.4300
SO61216,22,355,355,5,1391.99,6959.95,6328.1000
SO61216,23,594,355,2,338.99,677.98,616.4400
SO61216,24,597,355,3,323.99,971.97,883.7400
SO61216,25,476,355,22,38.49,846.78,575.8800
SO61216,26,595,355,1,338.99,338.99,308.2200
SO61216,27,512,355,1,218.45,218.45,199.3800
SO61216,28,599,355,2,323.99,647.98,589.1600
SO61216,29,484,355,3,4.77,14.31,8.9200
SO61216,30,598,355,2,323.99,647.98,589.1600
SO61217,1,512,494,1,218.45,218.45,199.3800
SO61217,2,544,494,3,48.59,145.77,107.8800
SO61217,3,598,494,2,323.99,647.98,589.1600
SO61217,4,363,494,2,1376.99,2753.98,2503.9600
SO61217,5,357,494,4,1391.99,5567.96,5062.4800
SO61217,6,587,494,4,461.69,1846.76,1679.1100
SO61217,7,511,494,1,218.45,218.45,199.3800
SO61217,8,596,494,2,323.99,647.98,589.1600
SO61217,9,474,494,23,38.49,885.27,602.0500
SO61217,10,594,494,2,338.99,677.98,616.4400
SO61217,11,599,494,2,323.99,647.98,589.1600
SO61217,12,353,494,2,1391.99,2783.98,2531.2400
SO61217,13,590,494,4,461.69,1846.76,1679.1100
SO61217,14,532,494,5,149.87,749.35,683.9300
SO61217,15,475,494,1,41.99,41.99,26.1800
SO61217,16,400,494,1,37.15,37.15,27.4900
SO61217,17,359,494,2,1376.99,2753.98,2503.9600
SO61217,18,524,494,3,158.43,475.29,433.7800
SO61217,19,593,494,1,338.99,338.99,308.2200
SO61217,20,588,494,3,461.69,1385.07,1259.3400
SO61217,21,597,494,1,323.99,323.99,294.5800
SO61218,1,355,475,3,1391.99,4175.97,3796.8600
SO61218,2,603,475,3,72.89,218.67,161.8200
SO61218,3,588,475,3,461.69,1385.07,1259.3400
SO61218,4,488,475,3,32.39,97.17,124.7200
SO61218,5,512,475,2,218.45,436.90,398.7500
SO61218,6,477,475,3,2.99,8.97,5.6000
SO61218,7,483,475,3,72.00,216.00,134.6400
SO61218,8,556,475,3,105.29,315.87,233.7500
SO61218,9,475,475,2,41.99,83.98,52.3500
SO61218,10,552,475,3,54.89,164.67,121.8600
SO61218,11,476,475,6,41.99,251.94,157.0600
SO61218,12,544,475,1,48.59,48.59,35.9600
SO61218,13,558,475,3,242.99,728.97,539.4500
SO61218,14,511,475,3,218.45,655.35,598.1300
SO61218,15,295,475,1,818.70,818.70,747.2000
SO61218,16,465,475,4,14.69,58.76,36.6400
SO61218,17,555,475,2,63.90,127.80,94.5700
SO61218,18,516,475,3,23.48,70.44,52.1300
SO61218,19,559,475,3,12.14,36.42,26.9600
SO61218,20,217,475,4,20.99,83.96,52.3500
SO61218,21,361,475,2,1376.99,2753.98,2503.9600
SO61218,22,234,475,10,29.99,299.90,384.9200
SO61218,23,359,475,8,1376.99,11015.92,10015.8500
SO61218,24,551,475,1,158.43,158.43,144.5900
SO61218,25,357,475,1,1391.99,1391.99,1265.6200
SO61218,26,363,475,3,1376.99,4130.97,3755.9400
SO61218,27,463,475,7,14.69,102.83,64.1200
SO61218,28,524,475,2,158.43,316.86,289.1900
SO61218,29,517,475,4,31.58,126.32,93.4900
SO61218,30,484,475,9,4.77,42.93,26.7600
SO61218,31,595,475,3,338.99,1016.97,924.6500
SO61218,32,214,475,5,20.99,104.95,65.4300
SO61218,33,398,475,2,26.72,53.44,39.5500
SO61218,34,474,475,2,41.99,83.98,52.3500
SO61218,35,487,475,4,32.99,131.96,82.2700
SO61218,36,490,475,4,32.39,129.56,166.2900
SO61218,37,225,475,8,5.39,43.12,55.3800
SO61218,38,532,475,3,149.87,449.61,410.3600
SO61218,39,353,475,5,1391.99,6959.95,6328.1000
SO61218,40,237,475,3,29.99,89.97,115.4800
SO61218,41,471,475,8,38.10,304.80,189.9900
SO61218,42,222,475,8,20.99,167.92,104.6900
SO61218,43,298,475,1,809.76,809.76,739.0400
SO61218,44,531,475,4,149.87,599.48,547.1400
SO61218,45,491,475,12,31.31,375.72,498.8700
SO61218,46,472,475,4,38.10,152.40,95.0000
SO61219,1,586,691,2,445.41,890.82,922.8900
SO61219,2,563,691,1,1430.44,1430.44,1481.9400
SO61219,3,585,691,2,445.41,890.82,922.8900
SO61219,4,575,691,2,1430.44,2860.88,2963.8800
SO61219,5,560,691,2,728.91,1457.82,1510.3000
SO61219,6,571,691,1,445.41,445.41,461.4400
SO61219,7,574,691,1,1430.44,1430.44,1481.9400
SO61219,8,579,691,3,728.91,2186.73,2265.4500
SO61219,9,559,691,4,12.14,48.56,35.9500
SO61219,10,577,691,1,728.91,728.91,755.1500
SO61219,11,562,691,2,1430.44,2860.88,2963.8800
SO61219,12,552,691,2,54.89,109.78,81.2400
SO61219,13,555,691,3,63.90,191.70,141.8600
SO61219,14,558,691,1,242.99,242.99,179.8200
SO61219,15,566,691,1,445.41,445.41,461.4400
SO61219,16,569,691,1,445.41,445.41,461.4400
SO61219,17,572,691,3,445.41,1336.23,1384.3300
SO61219,18,573,691,2,1430.44,2860.88,2963.8800
SO61219,19,564,691,1,1430.44,1430.44,1481.9400
SO61219,20,578,691,2,728.91,1457.82,1510.3000
SO61220,1,482,383,3,5.39,16.17,10.0900
SO61220,2,471,383,2,38.10,76.20,47.5000
SO61220,3,481,383,3,5.39,16.17,10.0900
SO61221,1,564,220,2,1430.44,2860.88,2963.8800
SO61221,2,471,220,4,38.10,152.40,95.0000
SO61221,3,576,220,1,1430.44,1430.44,1481.9400
SO61222,1,511,119,3,218.45,655.35,598.1300
SO61222,2,532,119,2,149.87,299.74,273.5700
SO61222,3,591,119,2,338.99,677.98,616.4400
SO61222,4,600,119,2,323.99,647.98,589.1600
SO61222,5,592,119,2,338.99,677.98,616.4400
SO61222,6,587,119,1,461.69,461.69,419.7800
SO61222,7,599,119,1,323.99,323.99,294.5800
SO61222,8,355,119,2,1391.99,2783.98,2531.2400
SO61222,9,588,119,3,461.69,1385.07,1259.3400
SO61222,10,596,119,5,323.99,1619.95,1472.9000
SO61222,11,476,119,9,41.99,377.91,235.5900
SO61222,12,475,119,2,41.99,83.98,52.3500
SO61222,13,544,119,2,48.59,97.18,71.9200
SO61222,14,595,119,2,338.99,677.98,616.4400
SO61222,15,590,119,3,461.69,1385.07,1259.3400
SO61222,16,512,119,1,218.45,218.45,199.3800
SO61222,17,524,119,1,158.43,158.43,144.5900
SO61222,18,589,119,1,461.69,461.69,419.7800
SO61222,19,357,119,2,1391.99,2783.98,2531.2400
SO61222,20,359,119,4,1376.99,5507.96,5007.9300
SO61223,1,474,17,2,41.99,83.98,52.3500
SO61223,2,359,17,1,1376.99,1376.99,1251.9800
SO61223,3,476,17,1,41.99,41.99,26.1800
SO61223,4,475,17,1,41.99,41.99,26.1800
SO61224,1,490,618,6,32.39,194.34,249.4300
SO61224,2,376,618,1,1466.01,1466.01,1554.9500
SO61224,3,583,618,4,1020.59,4082.36,4330.0400
SO61224,4,477,618,3,2.99,8.97,5.6000
SO61224,5,222,618,3,20.99,62.97,39.2600
SO61224,6,484,618,6,4.77,28.62,17.8400
SO61224,7,545,618,1,24.29,24.29,17.9800
SO61224,8,604,618,2,323.99,647.98,687.3000
SO61224,9,581,618,2,1020.59,2041.18,2165.0200
SO61224,10,380,618,1,1466.01,1466.01,1554.9500
SO61224,11,606,618,4,323.99,1295.96,1374.6000
SO61224,12,491,618,3,32.39,97.17,124.7200
SO61224,13,482,618,8,5.39,43.12,26.9000
SO61224,14,483,618,2,72.00,144.00,89.7600
SO61224,15,234,618,4,29.99,119.96,153.9700
SO61224,16,225,618,2,5.39,10.78,13.8400
SO61224,17,471,618,10,38.10,381.00,237.4900
SO61224,18,582,618,3,1020.59,3061.77,3247.5300
SO61224,19,217,618,1,20.99,20.99,13.0900
SO61224,20,384,618,4,672.29,2689.16,2852.3200
SO61224,21,372,618,2,1466.01,2932.02,3109.9000
SO61224,22,605,618,2,323.99,647.98,687.3000
SO61224,23,388,618,3,672.29,2016.87,2139.2400
SO61224,24,481,618,1,5.39,5.39,3.3600
SO61224,25,584,618,2,323.99,647.98,687.3000
SO61224,26,390,618,5,672.29,3361.45,3565.4000
SO61224,27,374,618,1,1466.01,1466.01,1554.9500
SO61224,28,378,618,3,1466.01,4398.03,4664.8400
SO61224,29,382,618,3,672.29,2016.87,2139.2400
SO61225,1,471,123,5,38.10,190.50,118.7500
SO61225,2,576,123,1,1430.44,1430.44,1481.9400
SO61225,3,572,123,2,445.41,890.82,922.8900
SO61225,4,560,123,2,728.91,1457.82,1510.3000
SO61225,5,586,123,1,445.41,445.41,461.4400
SO61225,6,573,123,4,1430.44,5721.76,5927.7500
SO61225,7,579,123,2,728.91,1457.82,1510.3000
SO61225,8,568,123,2,445.41,890.82,922.8900
SO61226,1,552,591,1,54.89,54.89,40.6200
SO61226,2,484,591,3,4.77,14.31,8.9200
SO61226,3,491,591,6,32.39,194.34,249.4300
SO61226,4,490,591,1,32.39,32.39,41.5700
SO61226,5,603,591,1,72.89,72.89,53.9400
SO61226,6,225,591,5,5.39,26.95,34.6100
SO61226,7,559,591,1,12.14,12.14,8.9900
SO61226,8,234,591,7,29.99,209.93,269.4500
SO61226,9,217,591,3,20.99,62.97,39.2600
SO61227,1,584,491,2,323.99,647.98,687.3000
SO61227,2,583,491,2,1020.59,2041.18,2165.0200
SO61227,3,374,491,3,1466.01,4398.03,4664.8400
SO61227,4,380,491,3,1466.01,4398.03,4664.8400
SO61227,5,225,491,5,5.39,26.95,34.6100
SO61227,6,378,491,4,1466.01,5864.04,6219.7900
SO61227,7,481,491,5,5.39,26.95,16.8100
SO61227,8,388,491,2,672.29,1344.58,1426.1600
SO61227,9,384,491,7,672.29,4706.03,4991.5600
SO61227,10,386,491,5,672.29,3361.45,3565.4000
SO61227,11,604,491,3,323.99,971.97,1030.9500
SO61227,12,234,491,5,29.99,149.95,192.4600
SO61227,13,605,491,8,323.99,2591.92,2749.2000
SO61227,14,482,491,6,5.39,32.34,20.1700
SO61227,15,606,491,5,323.99,1619.95,1718.2500
SO61227,16,390,491,4,672.29,2689.16,2852.3200
SO61227,17,546,491,4,37.25,149.00,110.2700
SO61227,18,580,491,4,1020.59,4082.36,4330.0400
SO61227,19,491,491,3,32.39,97.17,124.7200
SO61227,20,547,491,2,48.59,97.18,71.9200
SO61227,21,545,491,5,24.29,121.45,89.8900
SO61227,22,382,491,5,672.29,3361.45,3565.4000
SO61227,23,581,491,3,1020.59,3061.77,3247.5300
SO61227,24,217,491,2,20.99,41.98,26.1700
SO61227,25,490,491,3,32.39,97.17,124.7200
SO61227,26,222,491,4,20.99,83.96,52.3500
SO61227,27,483,491,9,72.00,648.00,403.9200
SO61227,28,477,491,4,2.99,11.96,7.4700
SO61227,29,471,491,8,38.10,304.80,189.9900
SO61227,30,582,491,3,1020.59,3061.77,3247.5300
SO61227,31,376,491,4,1466.01,5864.04,6219.7900
SO61227,32,484,491,6,4.77,28.62,17.8400
SO61227,33,372,491,1,1466.01,1466.01,1554.9500
SO61228,1,477,81,5,2.99,14.95,9.3300
SO61228,2,382,81,4,672.29,2689.16,2852.3200
SO61228,3,547,81,1,48.59,48.59,35.9600
SO61228,4,488,81,4,32.39,129.56,166.2900
SO61228,5,374,81,2,1466.01,2932.02,3109.9000
SO61228,6,384,81,1,672.29,672.29,713.0800
SO61228,7,483,81,10,72.00,720.00,448.8000
SO61228,8,581,81,2,1020.59,2041.18,2165.0200
SO61228,9,217,81,4,20.99,83.96,52.3500
SO61228,10,491,81,18,29.69,534.42,748.3000
SO61228,11,222,81,2,20.99,41.98,26.1700
SO61228,12,482,81,1,5.39,5.39,3.3600
SO61228,13,472,81,5,38.10,190.50,118.7500
SO61228,14,390,81,2,672.29,1344.58,1426.1600
SO61228,15,580,81,3,1020.59,3061.77,3247.5300
SO61228,16,418,81,1,356.90,356.90,360.9400
SO61228,17,487,81,4,32.99,131.96,82.2700
SO61228,18,546,81,1,37.25,37.25,27.5700
SO61228,19,231,81,9,29.99,269.91,346.4300
SO61228,20,584,81,1,323.99,323.99,343.6500
SO61228,21,471,81,12,36.83,441.96,284.9900
SO61228,22,237,81,2,29.99,59.98,76.9800
SO61228,23,490,81,5,32.39,161.95,207.8600
SO61228,24,434,81,1,356.90,356.90,360.9400
SO61228,25,583,81,4,1020.59,4082.36,4330.0400
SO61228,26,225,81,5,5.39,26.95,34.6100
SO61228,27,545,81,1,24.29,24.29,17.9800
SO61228,28,214,81,2,20.99,41.98,26.1700
SO61228,29,465,81,8,14.69,117.52,73.2700
SO61228,30,463,81,1,14.69,14.69,9.1600
SO61228,31,255,81,2,202.33,404.66,409.2500
SO61228,32,605,81,1,323.99,323.99,343.6500
SO61228,33,234,81,4,29.99,119.96,153.9700
SO61228,34,606,81,2,323.99,647.98,687.3000
SO61228,35,484,81,7,4.77,33.39,20.8100
SO61229,1,475,196,2,41.99,83.98,52.3500
SO61229,2,214,196,8,20.99,167.92,104.6900
SO61229,3,463,196,3,14.69,44.07,27.4800
SO61229,4,465,196,11,14.20,156.20,100.7500
SO61229,5,511,196,1,218.45,218.45,199.3800
SO61229,6,363,196,3,1376.99,4130.97,3755.9400
SO61229,7,487,196,5,32.99,164.95,102.8300
SO61229,8,524,196,1,158.43,158.43,144.5900
SO61229,9,231,196,5,29.99,149.95,192.4600
SO61229,10,488,196,4,32.39,129.56,166.2900
SO61229,11,558,196,1,242.99,242.99,179.8200
SO61229,12,400,196,4,37.15,148.60,109.9700
SO61229,13,225,196,8,5.39,43.12,55.3800
SO61229,14,483,196,3,72.00,216.00,134.6400
SO61229,15,398,196,3,26.72,80.16,59.3300
SO61229,16,490,196,4,32.39,129.56,166.2900
SO61229,17,476,196,2,41.99,83.98,52.3500
SO61229,18,517,196,1,31.58,31.58,23.3700
SO61229,19,531,196,1,149.87,149.87,136.7900
SO61229,20,234,196,3,29.99,89.97,115.4800
SO61229,21,552,196,3,54.89,164.67,121.8600
SO61229,22,532,196,2,149.87,299.74,273.5700
SO61229,23,477,196,4,2.99,11.96,7.4700
SO61229,24,556,196,1,105.29,105.29,77.9200
SO61229,25,355,196,1,1391.99,1391.99,1265.6200
SO61229,26,603,196,3,72.89,218.67,161.8200
SO61229,27,222,196,4,20.99,83.96,52.3500
SO61229,28,361,196,2,1376.99,2753.98,2503.9600
SO61229,29,527,196,4,158.43,633.72,578.3800
SO61229,30,309,196,4,818.70,3274.80,2988.8000
SO61229,31,474,196,5,41.99,209.95,130.8800
SO61229,32,472,196,8,38.10,304.80,189.9900
SO61229,33,512,196,2,218.45,436.90,398.7500
SO61229,34,295,196,1,818.70,818.70,747.2000
SO61229,35,237,196,7,29.99,209.93,269.4500
SO61229,36,491,196,7,32.39,226.73,291.0100
SO61229,37,516,196,2,23.48,46.96,34.7600
SO61229,38,471,196,2,38.10,76.20,47.5000
SO61229,39,551,196,1,158.43,158.43,144.5900
SO61229,40,353,196,2,1391.99,2783.98,2531.2400
SO61229,41,298,196,2,809.76,1619.52,1478.0800
SO61229,42,217,196,7,20.99,146.93,91.6000
SO61229,43,357,196,1,1391.99,1391.99,1265.6200
SO61229,44,595,196,1,338.99,338.99,308.2200
SO61229,45,484,196,2,4.77,9.54,5.9500
SO61230,1,483,530,3,72.00,216.00,134.6400
SO61230,2,474,530,18,38.49,692.82,471.1700
SO61230,3,597,530,2,323.99,647.98,589.1600
SO61230,4,595,530,2,338.99,677.98,616.4400
SO61230,5,475,530,5,41.99,209.95,130.8800
SO61230,6,217,530,3,20.99,62.97,39.2600
SO61230,7,532,530,1,149.87,149.87,136.7900
SO61230,8,359,530,2,1376.99,2753.98,2503.9600
SO61230,9,471,530,4,38.10,152.40,95.0000
SO61230,10,598,530,2,323.99,647.98,589.1600
SO61230,11,593,530,2,338.99,677.98,616.4400
SO61230,12,400,530,2,37.15,74.30,54.9900
SO61230,13,225,530,6,5.39,32.34,41.5300
SO61230,14,361,530,2,1376.99,2753.98,2503.9600
SO61230,15,594,530,1,338.99,338.99,308.2200
SO61230,16,484,530,2,4.77,9.54,5.9500
SO61230,17,222,530,5,20.99,104.95,65.4300
SO61230,18,363,530,1,1376.99,1376.99,1251.9800
SO61230,19,353,530,5,1391.99,6959.95,6328.1000
SO61230,20,511,530,2,218.45,436.90,398.7500
SO61230,21,234,530,3,29.99,89.97,115.4800
SO61230,22,490,530,4,32.39,129.56,166.2900
SO61230,23,472,530,5,38.10,190.50,118.7500
SO61230,24,544,530,1,48.59,48.59,35.9600
SO61230,25,587,530,2,461.69,923.38,839.5600
SO61230,26,524,530,1,158.43,158.43,144.5900
SO61230,27,596,530,3,323.99,971.97,883.7400
SO61230,28,591,530,2,338.99,677.98,616.4400
SO61230,29,355,530,3,1391.99,4175.97,3796.8600
SO61230,30,491,530,7,32.39,226.73,291.0100
SO61230,31,477,530,3,2.99,8.97,5.6000
SO61231,1,472,337,2,38.10,76.20,47.5000
SO61231,2,217,337,1,20.99,20.99,13.0900
SO61231,3,475,337,1,41.99,41.99,26.1800
SO61231,4,222,337,2,20.99,41.98,26.1700
SO61232,1,561,120,2,1430.44,2860.88,2963.8800
SO61232,2,586,120,5,445.41,2227.05,2307.2200
SO61232,3,579,120,3,728.91,2186.73,2265.4500
SO61232,4,569,120,2,445.41,890.82,922.8900
SO61232,5,573,120,1,1430.44,1430.44,1481.9400
SO61232,6,565,120,1,445.41,445.41,461.4400
SO61232,7,572,120,2,445.41,890.82,922.8900
SO61232,8,568,120,3,445.41,1336.23,1384.3300
SO61232,9,564,120,1,1430.44,1430.44,1481.9400
SO61232,10,560,120,1,728.91,728.91,755.1500
SO61233,1,545,387,1,24.29,24.29,17.9800
SO61234,1,471,431,1,38.10,38.10,23.7500
SO61234,2,382,431,2,672.29,1344.58,1426.1600
SO61234,3,583,431,3,1020.59,3061.77,3247.5300
SO61234,4,482,431,4,5.39,21.56,13.4500
SO61234,5,374,431,2,1466.01,2932.02,3109.9000
SO61234,6,605,431,1,323.99,323.99,343.6500
SO61234,7,606,431,1,323.99,323.99,343.6500
SO61234,8,491,431,2,32.39,64.78,83.1400
SO61234,9,390,431,3,672.29,2016.87,2139.2400
SO61235,1,573,231,2,1430.44,2860.88,2963.8800
SO61235,2,568,231,1,445.41,445.41,461.4400
SO61235,3,571,231,2,445.41,890.82,922.8900
SO61235,4,566,231,1,445.41,445.41,461.4400
SO61235,5,561,231,1,1430.44,1430.44,1481.9400
SO61235,6,576,231,4,1430.44,5721.76,5927.7500
SO61235,7,572,231,1,445.41,445.41,461.4400
SO61235,8,586,231,1,445.41,445.41,461.4400
SO61235,9,562,231,3,1430.44,4291.32,4445.8100
SO61235,10,570,231,3,445.41,1336.23,1384.3300
SO61235,11,575,231,1,1430.44,1430.44,1481.9400
SO61235,12,558,231,2,242.99,485.98,359.6300
SO61235,13,577,231,1,728.91,728.91,755.1500
SO61235,14,569,231,2,445.41,890.82,922.8900
SO61235,15,567,231,3,445.41,1336.23,1384.3300
SO61235,16,564,231,2,1430.44,2860.88,2963.8800
SO61235,17,574,231,1,1430.44,1430.44,1481.9400
SO61235,18,578,231,2,728.91,1457.82,1510.3000
SO61235,19,563,231,2,1430.44,2860.88,2963.8800
SO61235,20,552,231,1,54.89,54.89,40.6200
SO61236,1,471,41,2,38.10,76.20,47.5000
SO61236,2,583,41,4,1020.59,4082.36,4330.0400
SO61236,3,481,41,9,5.39,48.51,30.2600
SO61236,4,482,41,10,5.39,53.90,33.6200
SO61236,5,605,41,3,323.99,971.97,1030.9500
SO61236,6,606,41,1,323.99,323.99,343.6500
SO61236,7,580,41,8,1020.59,8164.72,8660.0800
SO61237,1,569,177,3,445.41,1336.23,1384.3300
SO61237,2,576,177,1,1430.44,1430.44,1481.9400
SO61237,3,560,177,2,728.91,1457.82,1510.3000
SO61237,4,565,177,2,445.41,890.82,922.8900
SO61238,1,584,538,3,323.99,971.97,1030.9500
SO61238,2,222,538,2,20.99,41.98,26.1700
SO61238,3,231,538,5,29.99,149.95,192.4600
SO61238,4,545,538,1,24.29,24.29,17.9800
SO61238,5,580,538,4,1020.59,4082.36,4330.0400
SO61238,6,490,538,6,32.39,194.34,249.4300
SO61238,7,463,538,5,14.69,73.45,45.8000
SO61238,8,488,538,1,32.39,32.39,41.5700
SO61238,9,217,538,2,20.99,41.98,26.1700
SO61238,10,374,538,1,1466.01,1466.01,1554.9500
SO61238,11,471,538,8,38.10,304.80,189.9900
SO61238,12,482,538,7,5.39,37.73,23.5400
SO61238,13,225,538,2,5.39,10.78,13.8400
SO61238,14,390,538,2,672.29,1344.58,1426.1600
SO61238,15,234,538,5,29.99,149.95,192.4600
SO61238,16,436,538,3,356.90,1070.70,1082.8300
SO61238,17,382,538,1,672.29,672.29,713.0800
SO61238,18,605,538,4,323.99,1295.96,1374.6000
SO61238,19,546,538,2,37.25,74.50,55.1400
SO61238,20,547,538,2,48.59,97.18,71.9200
SO61238,21,376,538,2,1466.01,2932.02,3109.9000
SO61238,22,483,538,4,72.00,288.00,179.5200
SO61238,23,606,538,1,323.99,323.99,343.6500
SO61238,24,237,538,9,29.99,269.91,346.4300
SO61238,25,491,538,19,29.69,564.11,789.8700
SO61238,26,255,538,2,202.33,404.66,409.2500
SO61238,27,487,538,7,32.99,230.93,143.9600
SO61238,28,418,538,2,356.90,713.80,721.8900
SO61238,29,465,538,4,14.69,58.76,36.6400
SO61238,30,384,538,2,672.29,1344.58,1426.1600
SO61238,31,214,538,5,20.99,104.95,65.4300
SO61238,32,472,538,4,38.10,152.40,95.0000
SO61238,33,477,538,7,2.99,20.93,13.0600
SO61238,34,484,538,6,4.77,28.62,17.8400
SO61238,35,583,538,3,1020.59,3061.77,3247.5300
SO61239,1,477,414,4,2.99,11.96,7.4700
SO61239,2,217,414,4,20.99,83.96,52.3500
SO61239,3,490,414,8,32.39,259.12,332.5800
SO61239,4,237,414,6,29.99,179.94,230.9500
